Feature,Value,Model,Subject
trunk_jerk_std,4.405706580755723e-05,PassiveAggressiveRegressor(random_state=2024),4
trunk_jerk_med,4.2356030075518694e-05,PassiveAggressiveRegressor(random_state=2024),4
wrist_acc_perc75,3.0911592460468214e-05,PassiveAggressiveRegressor(random_state=2024),4
trunk_acc_max,3.0342349173558792e-05,PassiveAggressiveRegressor(random_state=2024),4
trunk_jerk_mad,2.969373598729246e-05,PassiveAggressiveRegressor(random_state=2024),4
wrist_acc_rms,2.7880074355590946e-05,PassiveAggressiveRegressor(random_state=2024),4
upperarm_acc_perc75,2.7015134437958722e-05,PassiveAggressiveRegressor(random_state=2024),4
trunk_jerk_perc25,2.5619871987327617e-05,PassiveAggressiveRegressor(random_state=2024),4
wrist_acc_mean,2.53997157817586e-05,PassiveAggressiveRegressor(random_state=2024),4
upperarm_acc_rms,2.4919561303584815e-05,PassiveAggressiveRegressor(random_state=2024),4
upperarm_acc_mean,2.4510077195554498e-05,PassiveAggressiveRegressor(random_state=2024),4
upperarm_acc_med,2.4059478396741537e-05,PassiveAggressiveRegressor(random_state=2024),4
wrist_acc_med,2.3962298492925064e-05,PassiveAggressiveRegressor(random_state=2024),4
trunk_acc_perc75,2.3802451879371744e-05,PassiveAggressiveRegressor(random_state=2024),4
trunk_acc_rms,2.3228378493812567e-05,PassiveAggressiveRegressor(random_state=2024),4
trunk_acc_mean,2.321149599635966e-05,PassiveAggressiveRegressor(random_state=2024),4
trunk_acc_med,2.320695590470508e-05,PassiveAggressiveRegressor(random_state=2024),4
trunk_acc_perc25,2.257050093399e-05,PassiveAggressiveRegressor(random_state=2024),4
upperarm_acc_perc25,2.1662462335453667e-05,PassiveAggressiveRegressor(random_state=2024),4
trunk_acc_min,1.9934487201620982e-05,PassiveAggressiveRegressor(random_state=2024),4
wrist_acc_perc25,1.6195359641541445e-05,PassiveAggressiveRegressor(random_state=2024),4
wrist_acc_std,1.2484035485940608e-05,PassiveAggressiveRegressor(random_state=2024),4
wrist_acc_mad,9.214995178091181e-06,PassiveAggressiveRegressor(random_state=2024),4
wrist_jerk_min,5.086624417792603e-06,PassiveAggressiveRegressor(random_state=2024),4
upperarm_acc_std,4.809642827716853e-06,PassiveAggressiveRegressor(random_state=2024),4
upperarm_acc_min,4.224927320901928e-06,PassiveAggressiveRegressor(random_state=2024),4
upperarm_acc_mad,3.4829273239783835e-06,PassiveAggressiveRegressor(random_state=2024),4
wrist_acc_min,2.968833555410821e-06,PassiveAggressiveRegressor(random_state=2024),4
upperarm_jerk_min,1.9898517577985285e-06,PassiveAggressiveRegressor(random_state=2024),4
trunk_jerk_min,1.500720881324278e-06,PassiveAggressiveRegressor(random_state=2024),4
trunk_acc_std,9.857228598669934e-07,PassiveAggressiveRegressor(random_state=2024),4
trunk_acc_mad,7.864815693449399e-07,PassiveAggressiveRegressor(random_state=2024),4
wrist_acc_length,2.630874125400095e-07,PassiveAggressiveRegressor(random_state=2024),4
trunk_acc_rms,9352982.641305907,Lars(random_state=2024),4
trunk_acc_mean,9246477.505055021,Lars(random_state=2024),4
upperarm_acc_mean,2461662.774740126,Lars(random_state=2024),4
upperarm_acc_rms,2436158.033247194,Lars(random_state=2024),4
